01550,	872	
01560,	1085	
01562,	782	
01564,	1181	
01566,	1276	
01568,	978	
01569,	1191	
01570,	830	
01571,	859	
01581,	1362	
01583,	853	
01585,	1291	
01588,	911	
01590,	789	
01602,	1129	
01603,	959	
01604,	1050	
01605,	891	
01606,	996	
01607,	1015	
01608,	746	
01609,	931	
01610,	976	
01611,	971	
01612,	1044	
01701,	1340	
01702,	1195	
01719,	958	
01720,	1303	
01721,	1300	
01730,	1703	
01731,	2522	
01740,	972	
01741,	2085	
01742,	1825	
01746,	964	
01747,	1140	
01748,	1567	
01749,	1159	
01752,	1245	
01754,	1110	
01756,	1422	
01757,	1022	
01760,	1304	
01770,	1097	
01772,	1328	
01773,	1626	
01775,	1589	
01776,	788	
01778,	1133	
01801,	1405	
01803,	1693	
01810,	1325	
01821,	1310	
01824,	1272	
01826,	1236	
01827,	1375	
01830,	1095	
01832,	1054	
01833,	1295	
01834,	1259	
01835,	1126	
01840,	839	
01841,	1028	
01843,	1077	
01844,	1103	
01845,	1392	
01850,	1131	
01851,	1070	
01852,	1037	
01854,	952	
01860,	1332	
01862,	1180	
01863,	1095	
01864,	1406	
01867,	1217	
01876,	1582	
01879,	1018	
01880,	1237	
01886,	1727	
01887,	1696	
01890,	1571	
01901,	701
01902,	1041	
01904,	1266	
01905,	1072	
01906,	1155	
01907,	1328	
01908,	1272	
01913,	1053	
01915,	1113	
01921,	779	
01923,	1254	
01929,	1134	
01930,	1009	
01938,	1042	
01940,	1389	
01944,	1262	
01945,	1353	
01949,	1805	
01950,	1143	
01951,	1279	
01952,	1157	
01960,	1238	
01966,	986	
01969,	1174	
01970,	1105	
01982,	1121	
01984,	978	
01985,	1250	
02019,	1366	
02021,	1473	
02025,	1470	
02026,	1460	
02030,	2371	
02032,	1458	
02035,	1375	
02038,	1131	
02043,	2073	
02045,	1199	
02048,	1170	
02050,	1321	
02052,	1174	
02053,	1132	
02054,	1544	
02056,	1169	
02061,	873	
02062,	1350	
02066,	1008	
02067,	1738	
02072,	1217	
02081,	1299	
02090,	1418	
02093,	1096	
02108,	1995	
02109,	2382	
02110,	2569	
02111,	1319	
02113,	1777	
02114,	2015	
02115,	1480	
02116,	1677	
02118,	1081	
02119,	909	
02120,	978	
02121,	801	
02122,	1334	
02124,	1220	
02125,	1216	
02126,	1236	
02127,	1360	
02128,	1195	
02129,	1130	
02130,	1465	
02131,	1301	
02132,	1523	
02134,	1600	
02135,	1601	
02136,	1076	
02138,	1858	
02139,	1747	
02140,	1443	
02141,	1538	
02142,	3029	
02143,	1635	
02144,	1736	
02145,	1391	
02148,	1325	
02149,	1296	
02150,	1193	
02151,	1227	
02152,	1278	
02155,	1495	
02163,	2242	
02169,	1292	
02170,	1242	
02171,	1453	
02176,	1176	
02180,	1358	
02184,	1353	
02186,	1349	
02188,	1224	
02189,	1120	
02190,	1311	
02191,	1305	
02199,	3049	
02210,	2855	
02215,	1690	
02301,	1030	
02302,	986	
02322,	1076	
02324,	1315	
02330,	1005	
02332,	1578	
02333,	1118	
02338,	1720	
02339,	1143	
02341,	747	
02343,	1055	
02346,	1111	
02347,	1180	
02351,	1111	
02356,	1219	
02359,	1613	
02360,	1302	
02364,	1177	
02367,	876	
02368,	1267	
02370,	1206	
02375,	1410	
02379,	1239	
02382,	983	
02420,	1995	
02421,	1732	
02445,	2048	
02446,	1975	
02451,	1574	
02452,	1613	
02453,	1321	
02458,	1647	
02459,	1757	
02460,	1701	
02461,	1784	
02462,	1705	
02464,	1617	
02465,	1722	
02466,	1645	
02467,	2031	
02468,	2250	
02472,	1650	
02474,	1500	
02476,	1387	
02478,	1710	
02481,	2228	
02482,	1495	
02492,	782	
02493,	1478	
02494,	1677	
02532,	1115	
02534,	1129	
02535,	1313	
02536,	1351	
02537,	1643	
02538,	1270	
02539,	1725	
02540,	863	
02542,	1069	
02543,	1520	
02554,	1615	
02556,	1368	
02557,	1326	
02558,	976	
02559,	1111	
02562,	1246	
02563,	1173	
02568,	1326	
02571,	1021	
02575,	1194	
02576,	1333	
02601,	1058	
02630,	1729	
02631,	1099	
02632,	1290	
02633,	852	
02635,	1972	
02638,	1272	
02639,	982	
02642,	1022	
02644,	1368	
02645,	1134	
02646,	1144	
02648,	1610	
02649,	1343	
02650,	1216	
02653,	935	
02655,	1677	
02657,	1064	
02659,	1440	
02660,	875	
02664,	1101	
02666,	1040	
02667,	918	
02668,	1426	
02670,	938	
02671,	719	
02673,	1311	
02675,	1158	
02702,	1375	
02703,	991	
02715,	1600	
02717,	1136	
02718,	767	
02719,	849	
02720,	791	
02721,	711
02723,	697
02724,	706
02725,	1090	
02726,	948	
02738,	1228	
02739,	1014	
02740,	770	
02743,	766	
02744,	730	
02745,	831	
02746,	758	
02747,	941	
02748,	896	
02760,	969	
02762,	1198	
02763,	1120	
02764,	499
02766,	1148	
02767,	1342	
02769,	1085	
02770,	1453	
02771,	1143	
02777,	885	
02780,	937	
02790,	947	
02802,	790	
02804,	590
02806,	1350	
02807,	768	
02809,	1001	
02813,	1109	
02814,	922	
02816,	932	
02817,	1474	
02818,	971	
02822,	881	
02825,	1163	
02826,	931	
02827,	1456	
02828,	1049	
02830,	855	
02831,	1121	
02832,	778	
02833,	640
02835,	1708	
02837,	1054	
02838,	956	
02839,	1037	
02840,	1097	
02842,	1210	
02852,	990	
02857,	899	
02859,	914	
02860,	819	
02861,	953	
02863,	809	
02864,	921	
02865,	1043	
02871,	1214	
02874,	1284	
02876,	1116	
02878,	899	
02879,	1019	
02881,	1045	
02882,	1304	
02885,	923	
02886,	1077	
02888,	1040	
02889,	1078	
02891,	1078	
02892,	1040	
02893,	936	
02894,	1091	
02895,	827	
02896,	1058	
02898,	1063	
02903,	1009	
02904,	820	
02905,	880	
02906,	1166	
02907,	878	
02908,	931	
02909,	883	
02910,	984	
02911,	941	
02914,	876	
02915,	1020	
02916,	842	
02917,	814	
02919,	915	
02920,	1007	
02921,	1043	
03031,	1636	
03032,	915	
03033,	1070	
03034,	854	
03036,	2135	
03037,	1167	
03038,	1146	
03042,	1078	
03043,	1292	
03044,	1650	
03045,	1136	
03046,	1042	
03047,	1086	
03048,	768	
03049,	1516	
03051,	1274	
03052,	1182	
03053,	1330	
03054,	1375	
03055,	1072	
03057,	939	
03060,	1061	
03062,	1300	
03063,	1286	
03064,	1059	
03070,	1172	
03071,	1039	
03076,	1182	
03077,	1113	
03079,	1079	
03082,	1098	
03084,	1050	
03086,	958	
03087,	1907	
03101,	839	
03102,	1058	
03103,	1016	
03104,	1043	
03106,	1145	
03109,	1093	
03110,	1563	
03216,	1086	
03217,	834	
03220,	892	
03221,	1117	
03222,	840	
03223,	644
03224,	810	
03225,	1055	
03226,	1083	
03227,	1292	
03229,	848	
03230,	941	
03234,	1070	
03235,	787	
03237,	1103	
03240,	877	
03241,	873	
03242,	933	
03243,	1223	
03244,	985	
03245,	987	
03246,	888	
03249,	1018	
03251,	731	
03253,	988	
03254,	1156	
03255,	1316	
03256,	849	
03257,	864	
03258,	1076	
03260,	1199	
03261,	1090	
03262,	682
03263,	784	
03264,	840	
03266,	925	
03268,	981	
03275,	888	
03276,	905	
03278,	915	
03279,	744	
03280,	889	
03281,	1488	
03282,	788	
03284,	950	
03285,	971	
03287,	1347	
03290,	1060	
03301,	1005	
03303,	939	
03304,	1153	
03307,	997	
03431,	983	
03440,	859	
03442,	961	
03444,	806	
03445,	1117	
03446,	877	
03447,	921	
03448,	538
03449,	996	
03450,	1013	
03451,	743	
03452,	686
03455,	841	
03456,	1271	
03457,	994	
03458,	867	
03461,	1102	
03462,	787	
03464,	1125	
03465,	927	
03466,	727	
03467,	1141	
03470,	1056	
03561,	599
03570,	720	
03574,	793	
03576,	641
03579,	655
03580,	1289	
03581,	708
03582,	683
03583,	775	
03584,	741	
03585,	855	
03586,	813	
03588,	644
03590,	525
03592,	538
03593,	788	
03595,	844	
03598,	763	
03601,	1089	
03602,	808	
03603,	763	
03605,	856	
03607,	917	
03608,	847	
03609,	801	
03740,	819	
03741,	1063	
03743,	796	
03745,	1236	
03748,	928	
03751,	912	
03752,	1042	
03753,	1644	
03755,	1430	
03766,	994	
03768,	1385	
03771,	737	
03773,	884	
03774,	1125	
03777,	1163	
03779,	625
03781,	1388	
03782,	1153	
03784,	960	
03785,	762	
03801,	1160	
03809,	767	
03810,	2109	
03811,	835	
03812,	570
03813,	924	
03814,	926	
03816,	972	
03817,	1085	
03818,	733	
03819,	936	
03820,	1027	
03823,	1095	
03824,	981	
03825,	961	
03826,	781	
03827,	1691	
03830,	1099	
03832,	863	
03833,	1128	
03835,	939	
03836,	1182	
03837,	2050	
03838,	1159	
03839,	971	
03840,	1865	
03841,	1131	
03842,	1156	
03844,	1347	
03845,	722	
03846,	881	
03848,	963	
03849,	991	
03851,	1007	
03854,	1867	
03855,	1033	
03856,	1411	
03857,	1069	
03858,	1093	
03860,	968	
03861,	976	
03862,	1734	
03864,	947	
03865,	1215	
03867,	882	
03868,	1138	
03869,	1000	
03870,	1695	
03872,	655
03873,	1279	
03874,	939	
03875,	1167	
03878,	988	
03882,	811	
03884,	1034	
03885,	1503	
03886,	796	
03887,	1225	
03894,	892	
03901,	972	
03902,	1067	
03903,	1079	
03904,	1310	
03906,	892	
03907,	1139	
03908,	865	
03909,	1147	
04001,	1043	
04002,	915	
04005,	883	
04006,	988	
04008,	1309	
04009,	847	
04010,	1059	
04011,	796	
04015,	1018	
04017,	950	
04020,	802	
04024,	675
04027,	629
04029,	932	
04030,	678
04032,	1076	
04037,	766	
04038,	1012	
04039,	1111	
04040,	850	
04041,	820	
04042,	869	
04043,	967	
04046,	1018	
04047,	725	
04048,	988	
04049,	695
04050,	950	
04051,	663
04055,	904	
04056,	675
04061,	691
04062,	945	
04063,	248
04064,	837	
04066,	1150	
04068,	903	
04069,	914	
04071,	826	
04072,	977	
04073,	792	
04074,	1191	
04076,	1156	
04079,	858	
04083,	787	
04084,	844	
04086,	876	
04088,	735	
04090,	901	
04091,	985	
04092,	892	
04093,	805	
04095,	872	
04096,	1018	
04097,	1093	
04101,	921	
04102,	929	
04103,	1090	
04105,	1680	
04106,	1086	
04107,	989	
04108,	602
04210,	739	
04216,	575
04217,	602
04219,	843	
04220,	754	
04221,	665
04222,	730	
04224,	632
04231,	558
04236,	1051	
04237,	950	
04238,	869	
04239,	574
04240,	681
04250,	694
04252,	728	
04253,	736	
04254,	593
04255,	956	
04256,	665
04257,	588
04258,	732	
04259,	913	
04260,	998	
04261,	910	
04263,	788	
04265,	1011	
04268,	699
04270,	623
04274,	799	
04275,	619
04276,	576
04280,	1060	
04281,	632
04282,	930	
04284,	963	
04285,	833	
04287,	773	
04289,	703
04290,	744	
04292,	917	
04294,	612
04330,	691
04342,	790	
04344,	683
04345,	671
04346,	643
04347,	836	
04348,	835	
04349,	733	
04350,	627
04351,	801	
04352,	965	
04353,	975	
04354,	817	
04355,	898	
04357,	862	
04358,	790	
04360,	783	
04363,	888	
04364,	797	
04401,	773	
04406,	689
04410,	602
04411,	808	
04412,	847	
04414,	529
04415,	664
04416,	664
04418,	720	
04419,	869	
04421,	924	
04424,	522
04426,	561
04427,	672
04428,	800	
04429,	785	
04430,	383
04434,	1257	
04435,	375
04438,	634
04441,	667
04443,	543
04444,	940	
04448,	588
04449,	742	
04450,	775	
04453,	744	
04455,	629
04456,	894	
04457,	593
04459,	464
04460,	619
04461,	730	
04462,	523
04463,	716	
04464,	344
04468,	666
04471,	650
04472,	748	
04473,	806	
04474,	720	
04475,	525
04476,	909	
04479,	656
04487,	592
04491,	492
04493,	838	
04496,	727	
04497,	433
04530,	772	
04535,	1050	
04537,	960	
04538,	719	
04539,	1099	
04543,	777	
04547,	1089	
04548,	1094	
04551,	940	
04553,	920	
04554,	802	
04555,	850	
04556,	921	
04562,	825	
04563,	909	
04568,	1025	
04572,	470
04573,	1125	
04574,	903	
04576,	857	
04578,	738	
04579,	894	
04605,	765	
04606,	577
04607,	700
04609,	892	
04612,	825	
04614,	742	
04616,	971	
04617,	679
04619,	578
04622,	616
04623,	683
04626,	795	
04627,	540
04628,	479
04630,	791	
04631,	630
04634,	939	
04640,	782	
04643,	700
04648,	843	
04649,	719	
04652,	505
04653,	725	
04654,	625
04655,	699
04657,	675
04658,	635
04660,	883	
04662,	930	
04664,	938	
04666,	621
04667,	483
04668,	306
04674,	806	
04675,	1000	
04676,	575
04677,	1188	
04679,	726	
04680,	755	
04681,	675
04684,	842	
04685,	620
04691,	725	
04693,	640
04694,	629
04730,	517
04732,	445
04734,	633
04735,	354
04736,	626
04739,	519
04740,	393
04742,	582
04743,	560
04745,	534
04746,	342
04747,	528
04750,	676
04756,	532
04757,	529
04758,	396
04760,	433
04761,	754	
04762,	488
04763,	388
04765,	405
04766,	863	
04769,	646
04772,	439
04773,	606
04774,	266
04776,	492
04777,	850	
04780,	520
04781,	975	
04783,	588
04785,	516
04786,	578
04787,	534
04841,	706
04843,	773	
04847,	675
04848,	836	
04849,	914	
04853,	900	
04854,	940	
04856,	1014	
04858,	656
04859,	914	
04860,	1087	
04861,	727	
04862,	938	
04863,	594
04864,	770	
04901,	630
04910,	809	
04911,	597
04912,	517
04915,	779	
04917,	939	
04920,	429
04921,	680
04922,	617
04923,	706
04924,	783	
04927,	786	
04928,	799	
04929,	755	
04930,	729	
04932,	767	
04937,	716	
04938,	599
04939,	913	
04941,	547
04942,	796	
04943,	639
04945,	625
04947,	883	
04949,	620
04950,	706
04951,	1052	
04952,	831	
04953,	735	
04955,	791	
04956,	920	
04957,	795	
04958,	817	
04961,	760	
04963,	733	
04965,	831	
04966,	543
04967,	884	
04969,	716	
04970,	538
04971,	807	
04973,	883	
04976,	656
04978,	617
04979,	655
04981,	740	
04982,	450
04983,	648
04984,	705
04986,	839	
04987,	767	
04988,	570
04989,	781	
05001,	960	
05032,	765	
05033,	750	
05034,	775	
05035,	1083	
05036,	942	
05037,	1075	
05038,	757	
05039,	888	
05040,	598
05042,	769	
05043,	549
05045,	1012	
05046,	457
05048,	926	
05050,	681
05051,	864	
05053,	1643	
05055,	1106	
05056,	560
05059,	1596	
05060,	753	
05061,	785	
05062,	871	
05065,	1054	
05068,	966	
05069,	975	
05070,	1161	
05072,	1625	
05075,	781	
05076,	848	
05077,	983	
05079,	840	
05081,	604
05083,	569
05086,	846	
05089,	742	
05091,	1069	
05101,	820	
05142,	743	
05143,	833	
05146,	800	
05148,	877	
05149,	816	
05150,	913	
05151,	1079	
05152,	975	
05153,	882	
05154,	864	
05155,	904	
05156,	841	
05158,	782	
05161,	890	
05201,	798	
05250,	920	
05251,	1186	
05255,	904	
05257,	970	
05261,	933	
05262,	938	
05301,	853	
05340,	746	
05341,	817	
05342,	1059	
05343,	750	
05345,	973	
05346,	864	
05350,	575
05352,	875	
05353,	858	
05354,	750	
05355,	818	
05356,	742	
05359,	900	
05360,	781	
05361,	785	
05363,	1069	
05401,	1081	
05403,	1331	
05404,	1027	
05408,	956	
05440,	872	
05441,	1063	
05442,	788	
05443,	890	
05444,	1051	
05445,	1868	
05446,	1172	
05448,	746	
05450,	754	
05452,	1115	
05454,	1150	
05455,	1111	
05456,	929	
05457,	599
05458,	1086	
05459,	1095	
05461,	1030	
05462,	1171	
05463,	893	
05464,	938	
05465,	1167	
05468,	1069	
05471,	975	
05472,	1061	
05473,	985	
05474,	1072	
05476,	882	
05477,	1072	
05478,	888	
05482,	2037	
05483,	739	
05486,	1375	
05487,	988	
05488,	767	
05489,	977	
05491,	878	
05492,	900	
05494,	979	
05495,	1144	
05602,	917	
05641,	727	
05647,	883	
05648,	1198	
05650,	1125	
05651,	959	
05652,	1009	
05653,	960	
05654,	916	
05655,	832	
05656,	841	
05658,	779	
05660,	894	
05661,	760	
05663,	951	
05667,	925	
05669,	988	
05672,	945	
05673,	1152	
05674,	737	
05675,	853	
05676,	915	
05677,	867	
05679,	867	
05680,	960	
05682,	1232	
05701,	782	
05732,	955	
05733,	776	
05734,	963	
05735,	634
05736,	834	
05737,	800	
05738,	963	
05739,	1043	
05743,	845	
05744,	1161	
05747,	933	
05748,	825	
05751,	1073	
05753,	865	
05757,	940	
05758,	975	
05759,	796	
05760,	950	
05761,	680
05762,	966	
05763,	853	
05764,	839	
05765,	888	
05766,	914	
05767,	682
05769,	776	
05770,	1106	
05772,	1025	
05773,	808	
05774,	666
05775,	729	
05776,	633
05777,	855	
05778,	977	
05819,	736	
05820,	658
05821,	1000	
05822,	483
05824,	735	
05826,	900	
05827,	617
05828,	1076	
05829,	790	
05830,	688
05832,	886	
05833,	908	
05836,	834	
05837,	792	
05839,	240
05842,	792	
05843,	742	
05845,	433
05846,	643
05847,	925	
05851,	712
05853,	1066	
05855,	715	
05857,	856	
05859,	835	
05860,	750	
05866,	893	
05867,	850	
05871,	719	
05872,	684
05873,	1063	
05874,	684
05875,	639
05902,	653
05903,	641
05904,	760	
05905,	919	
05906,	817	
05907,	575
06001,	1341	
06002,	1234	
06010,	895	
06013,	992	
06016,	1257	
06018,	1257	
06019,	1115	
06023,	1284	
06024,	1286	
06026,	932	
06027,	786	
06029,	1161	
06031,	827	
06032,	1340	
06033,	1174	
06035,	957	
06037,	1082	
06039,	1061	
06040,	1089	
06042,	1315	
06043,	992	
06051,	889	
06052,	1027	
06053,	952	
06057,	950	
06058,	806	
06062,	967	
06063,	1141	
06066,	996	
06067,	1304	
06068,	1235	
06069,	876	
06070,	1342	
06071,	1118	
06073,	1536	
06074,	1152	
06076,	962	
06078,	1328	
06081,	904	
06082,	1080	
06084,	1203	
06085,	735	
06088,	1104	
06089,	1127	
06091,	1375	
06093,	1333	
06095,	1167	
06096,	1144	
06098,	967	
06103,	1499	
06105,	854	
06106,	917	
06107,	1398	
06108,	945	
06109,	1025	
06110,	1069	
06111,	1163	
06112,	961	
06114,	957	
06117,	1219	
06118,	1019	
06119,	1249	
06120,	798	
06226,	748	
06231,	1511	
06232,	804	
06234,	913	
06235,	930	
06237,	1142	
06238,	1141	
06239,	919	
06241,	1067	
06242,	868	
06247,	1110	
06248,	1254	
06249,	956	
06250,	1127	
06254,	1188	
06255,	1003	
06256,	871	
06259,	860	
06260,	860	
06262,	1181	
06263,	534
06268,	1143	
06277,	787	
06278,	859	
06279,	1019	
06280,	1081	
06281,	1129	
06320,	915	
06330,	1126	
06331,	940	
06333,	1314	
06334,	1116	
06335,	1083	
06339,	1117	
06340,	1170	
06351,	976	
06354,	804	
06355,	1210	
06357,	1148	
06359,	1110	
06360,	976	
06365,	1334	
06370,	1183	
06371,	1362	
06374,	702
06375,	1081	
06377,	970	
06378,	1339	
06379,	870	
06380,	877	
06382,	977	
06384,	854	
06385,	1148	
06387,	968	
06390,	1388	
06401,	1031	
06403,	1147	
06405,	1202	
06410,	1148	
06412,	971	
06413,	1219	
06415,	1144	
06416,	1167	
06417,	1044	
06418,	1069	
06419,	1550	
06420,	1323	
06422,	1112	
06423,	990	
06424,	1152	
06426,	1586	
06437,	1279	
06438,	819	
06441,	1264	
06442,	1126	
06443,	1161	
06447,	1138	
06450,	990	
06451,	924	
06457,	1062	
06460,	1468	
06461,	1355	
06468,	1525	
06469,	1033	
06470,	1318	
06471,	1111	
06472,	1334	
06473,	1258	
06475,	1556	
06477,	1686	
06478,	1295	
06479,	1068	
06480,	897	
06481,	1074	
06482,	1483	
06483,	996	
06484,	1195	
06488,	1499	
06489,	1022	
06492,	1093	
06498,	1269	
06510,	1394	
06511,	1164	
06512,	1196	
06513,	1002	
06514,	1249	
06515,	1092	
06516,	1085	
06517,	1086	
06518,	1521	
06519,	1069	
06524,	1115	
06525,	1106	
06604,	1069	
06605,	1160	
06606,	1173	
06607,	1149	
06608,	1052	
06610,	1053	
06611,	1813	
06612,	1805	
06614,	1400	
06615,	1134	
06702,	462
06704,	904	
06705,	947	
06706,	886	
06708,	972	
06710,	847	
06712,	1024	
06716,	1086	
06750,	696
06751,	945	
06752,	1295	
06754,	1386	
06757,	974	
06758,	1688	
06759,	998	
06762,	1339	
06763,	791	
06770,	954	
06776,	1135	
06777,	1237	
06779,	945	
06782,	958	
06783,	1083	
06784,	2531	
06786,	1056	
06787,	832	
06790,	885	
06791,	636
06793,	1198	
06794,	1115	
06795,	867	
06796,	945	
06798,	1115	
06801,	1344	
06804,	1485	
06807,	1859	
06810,	1319	
06811,	1345	
06812,	1921	
06820,	2803	
06824,	2029	
06825,	1486	
06830,	1761	
06831,	2120	
06840,	1932	
06850,	1513	
06851,	1588	
06853,	2658	
06854,	1382	
06855,	1607	
06870,	2390	
06877,	1527	
06878,	1850	
06880,	1813	
06883,	2579	
06890,	2105	
06896,	1475	
06897,	2264	
06901,	1436	
06902,	1668	
06903,	2949	
06905,	1780	
06906,	1564	
06907,	1636	
07001,	1220	
07002,	1158	
07003,	1260	
07004,	1854	
07005,	1349	
07006,	1388	
07008,	1305	
07009,	1397	
07010,	1253	
07011,	1329	
07012,	1352	
07013,	1243	
07014,	1511	
07016,	1465	
07017,	975	
07018,	1034	
07020,	2174	
07021,	2071	
07022,	1228	
07023,	2689	
07024,	1633	
07026,	1222	
07027,	1367	
07028,	1544	
07029,	1280	
07030,	2001	
07031,	1261	
07032,	1191	
07033,	1422	
07034,	1205	
07035,	1560	
07036,	1161	
07039,	2579	
07040,	1390	
07041,	1599	
07042,	1403	
07043,	1537	
07044,	1396	
07045,	2305	
07046,	1810	
07047,	1259	
07050,	1040	
07052,	1399	
07054,	1201	
07055,	1122	
07057,	1134	
07058,	1552	
07059,	1370	
07060,	1167	
07062,	1247	
07063,	1308	
07064,	1557	
07065,	1311	
07066,	1334	
07067,	1282	
07068,	2066	
07069,	2031	
07070,	1347	
07071,	1244	
07072,	1225	
07073,	1386	
07074,	990	
07075,	1620	
07076,	1398	
07077,	1119	
07078,	1797	
07079,	1585	
07080,	1557	
07081,	1653	
07082,	1966	
07083,	1364	
07086,	1382	
07087,	1129	
07088,	1388	
07090,	1532	
07092,	2642	
07093,	1221	
07094,	1614	
07095,	1557	
07102,	773	
07103,	920	
07104,	987	
07105,	1090	
07106,	991	
07107,	950	
07108,	873	
07109,	1206	
07110,	1301	
07111,	967	
07112,	1012	
07114,	763	
07201,	1078	
07202,	1082	
07203,	1084	
07204,	1168	
07205,	1226	
07206,	1120	
07208,	1024	
07302,	1932	
07304,	1069	
07305,	1131	
07306,	1098	
07307,	1207	
07310,	2642	
07311,	3094	
07401,	1693	
07403,	1437	
07405,	1436	
07407,	1560	
07410,	1463	
07416,	1097	
07417,	2263	
07419,	1419	
07420,	1334	
07421,	1772	
07422,	2027	
07423,	2375	
07424,	1320	
07430,	1809	
07432,	1514	
07435,	1082	
07436,	1457	
07438,	1054	
07439,	1354	
07440,	734	
07442,	1440	
07444,	2131	
07446,	1314	
07450,	1960	
07452,	1891	
07456,	2000	
07457,	1903	
07458,	1936	
07460,	2121	
07461,	1117	
07462,	1241	
07463,	1968	
07465,	1573	
07470,	1461	
07480,	1589	
07481,	1594	
07501,	1054	
07502,	1303	
07503,	1135	
07504,	1173	
07505,	932	
07506,	1423	
07508,	1341	
07512,	1501	
07513,	1227	
07514,	1113	
07522,	1101	
07524,	1097	
07601,	1318	
07603,	1239	
07604,	1346	
07605,	1406	
07606,	1398	
07607,	1386	
07608,	1500	
07620,	1188	
07621,	1252	
07624,	1954	
07626,	2054	
07627,	3375	
07628,	1174	
07630,	1707	
07631,	1444	
07632,	3255	
07640,	1697	
07641,	3341	
07642,	1415	
07643,	1291	
07644,	1173	
07645,	1709	
07646,	1259	
07647,	1517	
07648,	1663	
07649,	1323	
07650,	1401	
07652,	1838	
07656,	1465	
07657,	1432	
07660,	1291	
07661,	1404	
07662,	1475	
07663,	1444	
07666,	1376	
07670,	1599	
07675,	1646	
07676,	2241	
07677,	2411	
07701,	1348	
07702,	2262	
07704,	2297	
07711,	1250	
07712,	1106	
07716,	1143	
07717,	1437	
07718,	1855	
07719,	1369	
07720,	1237	
07721,	1208	
07722,	1702	
07723,	1311	
07724,	1176	
07726,	1522	
07727,	997	
